trade_id,symbol,signal_date,direction,probability,intended_entry,actual_entry,entry_execution_type,target,stop,entry_date,exit_date,exit_price,quantity,position_value,risk_amount,gross_pnl,slippage_cost,transaction_cost,net_pnl,pnl,costs,return_pct,bars_in_position,status,portfolio_equity_before
12929,BAJAJFINSV,2021-06-04T00:00:00,LONG,0.6003456652621397,1188.0,1188.0,NORMAL,1223.64,1179.0979931640625,2021-06-07T00:00:00,2021-06-08T00:00:00,1179.0979931640625,86,102168.0,765.5725878906273,-765.5725878906273,0.0,347.61320866478616,-1113.1857965554136,-1113.1857965554136,347.61320866478616,-1.0895640479948845,0,EXECUTED,1021393.8614428452
6141,APOLLOHOSP,2021-06-04T00:00:00,LONG,0.5963096846260447,3380.14990234375,3380.14990234375,NORMAL,3481.5543994140626,3278.7454052734374,2021-06-07T00:00:00,2021-06-09T00:00:00,3278.7454052734374,30,101404.4970703125,3042.134912109377,-3042.134912109377,0.0,341.29011887925293,-3383.42503098863,-3383.42503098863,341.29011887925293,-3.336563100000002,0,EXECUTED,1021281.1650131366
1903,ADANIENSOL,2021-06-04T00:00:00,LONG,0.6898004889243464,1595.0,1595.0,NORMAL,1642.8500000000001,1553.9885473632812,2021-06-08T00:00:00,2021-06-10T00:00:00,1553.9885473632812,64,102080.0,2624.7329687500023,-2624.7329687500023,0.0,344.27801637510936,-2969.010985125112,-2969.010985125112,344.27801637510936,-2.9085138960865122,0,EXECUTED,1008940.1365406474
2264,ADANIENT,2021-06-07T00:00:00,LONG,0.7730532572077455,1619.6397705078125,1619.6397705078125,NORMAL,1668.2289636230469,1571.0505773925781,2021-06-08T00:00:00,2021-06-10T00:00:00,1571.0505773925781,63,102037.30554199219,3061.119166259765,-3061.119166259765,0.0,343.4199186886007,-3404.5390849483656,-3404.5390849483656,343.4199186886007,-3.3365630999999993,0,EXECUTED,1008940.1365406474
3607,ADANIPORTS,2021-06-07T00:00:00,LONG,0.6996749256771462,878.5999755859375,878.5999755859375,NORMAL,904.9579748535157,852.2419763183593,2021-06-08T00:00:00,2021-06-10T00:00:00,852.2419763183593,116,101917.59716796875,3057.527915039069,-3057.527915039069,0.0,343.01702447402783,-3400.544939513097,-3400.544939513097,343.01702447402783,-3.3365631000000064,0,EXECUTED,1008940.1365406474
9268,ASTRAL,2021-06-02T00:00:00,LONG,0.9294376793251741,1416.1875,1416.1875,NORMAL,1458.673125,1373.701875,2021-06-03T00:00:00,2021-06-10T00:00:00,1458.673125,71,100549.3125,3016.4793750000017,3016.4793750000017,0.0,348.25948174631253,2668.2198932536894,2668.2198932536894,348.25948174631253,2.653643100000002,0,EXECUTED,1008940.1365406474
2973,ADANIGREEN,2021-06-08T00:00:00,LONG,0.625117495093691,1250.0,1250.0,NORMAL,1287.5,1229.5235473632813,2021-06-10T00:00:00,2021-06-11T00:00:00,1229.5235473632813,80,100000.0,1638.1162109374964,-1638.1162109374964,0.0,338.78610290888673,-1976.902313846383,-1976.902313846383,338.78610290888673,-1.976902313846383,0,EXECUTED,1006637.8364716338
3608,ADANIPORTS,2021-06-08T00:00:00,LONG,0.7015598642095149,858.5499877929688,858.5499877929688,NORMAL,884.3064874267578,847.9740118408203,2021-06-10T00:00:00,2021-06-11T00:00:00,847.9740118408203,117,100450.34857177734,1237.389186401374,-1237.389186401374,0.0,340.97796986422793,-1578.3671562656018,-1578.3671562656018,340.97796986422793,-1.5712908702728603,0,EXECUTED,1006637.8364716338
1906,ADANIENSOL,2021-06-09T00:00:00,LONG,0.6972151467557943,1571.5,1571.5,NORMAL,1618.645,1524.355,2021-06-10T00:00:00,2021-06-14T00:00:00,1618.645,63,99004.5,2970.134999999999,2970.134999999999,0.0,342.9089170605,2627.226082939499,2627.226082939499,342.9089170605,2.653643099999999,0,EXECUTED,1009954.2995283012
2265,ADANIENT,2021-06-08T00:00:00,LONG,0.7779642082584035,1607.3751220703125,1607.3751220703125,NORMAL,1655.5963757324218,1582.802354736328,2021-06-10T00:00:00,2021-06-14T00:00:00,1582.802354736328,62,99657.25756835938,1523.5115747070408,-1523.5115747070408,0.0,337.80284374952566,-1861.3144184565665,-1861.3144184565665,337.80284374952566,-1.8677158732567045,0,EXECUTED,1009954.2995283012
9273,ASTRAL,2021-06-09T00:00:00,LONG,0.978639939383172,1457.7750244140625,1457.7750244140625,NORMAL,1501.5082751464845,1414.0417736816405,2021-06-11T00:00:00,2021-06-14T00:00:00,1501.5082751464845,69,100586.47668457031,3017.5943005371173,3017.5943005371173,0.0,348.38820246390054,2669.2060980732167,2669.2060980732167,348.38820246390054,2.653643100000008,0,EXECUTED,1009954.2995283012
10551,AUROPHARMA,2021-06-01T00:00:00,LONG,0.5326539462165488,970.2999877929688,970.2999877929688,NORMAL,999.4089874267578,941.1909881591797,2021-06-02T00:00:00,2021-06-14T00:00:00,999.4089874267578,102,98970.59875488281,2969.117962646482,2969.117962646482,0.0,342.7914977588507,2626.326464887631,2626.326464887631,342.7914977588507,2.6536430999999974,0,EXECUTED,1009954.2995283012
10071,ATGL,2021-06-07T00:00:00,LONG,0.8287146466388666,1626.949951171875,1626.949951171875,NORMAL,1675.7584497070313,1578.1414526367187,2021-06-08T00:00:00,2021-06-15T00:00:00,1544.9000244140625,62,100870.89697265625,3026.1269091796926,-5087.095458984375,0.0,336.1300988851318,-5423.225557869507,-5423.225557869507,336.1300988851318,-5.376402630125929,0,EXECUTED,1007573.6375834331
